,qid,gender,party,congress,numQuotes
5692,Q20711018,[1],[0],[0],529
5693,Q4864316,[0],[1],[0],529
5694,Q16732683,[0],[1],[0],529
5695,Q456582,[0],[0],[1],529
5696,Q5019185,[0],[0],[0],529
5697,Q4766502,[1],[1],[0],529
5698,Q16730668,[0],[1],[0],529
5699,Q5066257,[0],[0],[0],529
5700,Q23772069,[0],[0],[0],528
5701,Q16196710,[0],[0],[1],528
5702,Q18631160,[0],[0],[0],528
5703,Q21063021,[0],[0],[0],528
5704,Q16206674,[0],[0],[0],528
5705,Q6396811,[0],[1],[0],528
5706,Q5214864,[0],[1],[0],528
5707,Q5335292,[0],[1],[0],527
5708,Q5127254,[0],[1],[0],527
5709,Q5053420,[1],[0],[0],527
5710,Q7817460,[0],[0],[0],527
5711,Q5335321,[0],[1],[0],527
5712,Q21062840,[0],[1],[0],527
5713,Q16218652,[0],[0],[0],526
5714,Q16215825,[0],[1],[0],526
5715,Q16728087,[0],[0],[1],526
5716,Q24266610,[1],[1],[0],526
5717,Q469139,[1],[1],[1],526
5718,Q546874,[0],[1],[1],526
5719,Q18385773,[0],[1],[0],526
5720,Q4704495,[0],[1],[0],525
5721,Q16886423,[0],[0],[0],525
5722,Q4859073,[1],[1],[0],525
5723,Q6174580,[0],[0],[0],525
5724,Q5259207,[0],[0],[0],525
5725,Q16193008,[1],[1],[0],525
5726,Q6144284,[0],[1],[0],525
5727,Q5712486,[0],[0],[1],525
5728,Q18631564,[0],[0],[0],524
5729,Q7970605,[0],[0],[0],524
5730,Q5386868,[0],[1],[0],524
5731,Q18349234,[0],[0],[0],523
5732,Q16213961,[0],[0],[1],523
5733,Q4933156,[0],[1],[0],523
5734,Q6113466,[0],[1],[0],523
5735,Q5230027,[0],[1],[0],523
5736,Q18684880,[0],[1],[0],523
5737,Q5201097,[0],[1],[0],523
5738,Q18631496,[0],[0],[0],523
5739,Q6197300,[0],[0],[0],522
5740,Q5235103,[0],[1],[0],522
5741,Q16215247,[0],[1],[0],522
5742,Q5240456,[0],[1],[0],522
5743,Q5531179,[0],[0],[0],522
5744,Q4761031,[0],[1],[0],522
5745,Q6551741,[1],[1],[0],522
5746,Q4909369,[0],[0],[0],522
5747,Q6196048,[0],[0],[0],522
5748,Q16210090,[0],[0],[0],522
5749,Q6230799,[0],[0],[0],521
5750,Q6788962,[0],[1],[0],521
5751,Q26721176,[0],[1],[0],521
5752,Q16732149,[0],[0],[0],521
5753,Q16123049,[0],[0],[0],521
5754,Q530386,[0],[1],[1],521
5755,Q5136954,[0],[1],[0],521
5756,Q16195101,[0],[0],[0],521
5757,Q7702217,[1],[0],[0],520
5758,Q6174035,[0],[0],[0],520
5759,Q18738987,[1],[0],[0],520
5760,Q19880154,[0],[0],[0],520
5761,Q17388733,[0],[0],[0],520
5762,Q6558441,[1],[1],[0],520
5763,Q16185382,[0],[0],[0],520
5764,Q6848810,[0],[1],[0],520
5765,Q30122735,[0],[0],[0],520
5766,Q18631594,[0],[0],[0],520
5767,Q545307,[0],[0],[0],520
5768,Q4772211,[0],[0],[0],519
5769,Q16193617,[0],[0],[0],519
5770,Q16734167,[0],[1],[0],519
5771,Q24005039,[0],[1],[0],519
5772,Q46581886,[0],[0],[0],519
5773,Q725005,[0],[1],[0],519
5774,Q28204482,[0],[0],[0],519
5775,Q7804234,[0],[0],[0],519
5776,Q16213243,[1],[0],[0],518
5777,Q16216530,[0],[0],[0],518
5778,Q6212436,[0],[0],[0],517
5779,Q7428641,[0],[0],[0],517
5780,Q39045333,[0],[1],[0],517
5781,Q16187327,[0],[1],[0],517
5782,Q16147590,[0],[1],[0],517
5783,Q969757,[0],[1],[1],517
5784,Q5215802,[0],[0],[0],517
5785,Q7815479,[0],[1],[0],517
5786,Q28370246,[1],[0],[0],517
5787,Q6196021,[0],[1],[0],517
5788,Q5047633,[1],[1],[0],516
5789,Q5677199,[0],[1],[0],516
5790,Q4933470,[0],[1],[0],516
5791,Q6284920,[0],[1],[0],516
5792,Q16186406,[0],[0],[0],516
5793,Q27680099,[1],[0],[0],516
5794,Q4933099,[0],[0],[0],515
5795,Q18352250,[0],[0],[0],515
5796,Q5271319,[1],[0],[0],515
5797,Q6789540,[0],[0],[0],515
5798,Q51754461,[1],[1],[0],515
5799,Q6117259,[0],[0],[0],515
5800,Q7339210,[1],[1],[0],515
5801,Q7327593,[0],[1],[0],514
5802,Q27825424,[0],[0],[0],514
5803,Q1681327,[0],[1],[0],514
5804,Q8013239,[0],[1],[0],514
5805,Q14604934,[0],[0],[0],514
5806,Q2115428,[1],[1],[0],514
5807,Q6162111,[0],[0],[0],513
5808,Q7597872,[0],[0],[0],513
5809,Q16886069,[0],[0],[0],513
5810,Q809042,[0],[1],[0],513
5811,Q20204915,[0],[0],[1],513
5812,Q6499252,[1],[1],[0],513
5813,Q7803683,[0],[0],[0],513
5814,Q5607289,[0],[0],[0],513
5815,Q6780424,[1],[1],[0],513
5816,Q56249806,[1],[0],[0],512
5817,Q6254110,[0],[0],[0],512
5818,Q18686110,[0],[1],[0],512
5819,Q18357686,[0],[0],[0],512
5820,Q16848182,[0],[1],[0],512
5821,Q16186886,[1],[1],[0],512
5822,Q7647547,[1],[1],[0],511
5823,Q5568978,[0],[0],[0],511
5824,Q20640855,[0],[0],[0],511
5825,Q348163,[0],[0],[0],511
5826,Q7614025,[0],[1],[0],511
5827,Q261500,[0],[1],[0],511
5828,Q7364343,[0],[0],[0],510
5829,Q58399761,[1],[1],[1],510
5830,Q16887138,[0],[0],[0],510
5831,Q7488261,[0],[0],[0],510
5832,Q6283351,[0],[1],[0],510
5833,Q889495,[0],[1],[0],509
5834,Q18720151,[1],[0],[0],509
5835,Q4965403,[0],[1],[0],509
5836,Q18684673,[0],[0],[0],509
5837,Q39070817,[1],[1],[0],509
5838,Q23414736,[0],[1],[0],509
5839,Q4931778,[0],[0],[0],509
5840,Q7456551,[0],[0],[0],508
5841,Q6161948,[0],[0],[0],508
5842,Q6764959,[0],[0],[0],507
5843,Q241609,[1],[1],[0],507
5844,Q28341333,[1],[0],[0],507
5845,Q6829794,[0],[1],[0],507
5846,Q56222614,[1],[1],[0],506
5847,Q6235170,[0],[1],[0],506
5848,Q5371308,[0],[1],[0],506
5849,Q22060904,[0],[0],[0],506
5850,Q5173578,[0],[0],[0],506
5851,Q4953896,[0],[0],[0],505
5852,Q20707540,[0],[0],[0],505
5853,Q16089912,[0],[0],[0],505
5854,Q16241527,[1],[1],[0],505
5855,Q16732360,[0],[1],[0],505
5856,Q6178589,[1],[1],[0],504
5857,Q6297447,[1],[1],[0],504
5858,Q16866533,[0],[0],[0],504
5859,Q715355,[0],[1],[1],503
5860,Q56630756,[1],[1],[0],503
5861,Q4962224,[0],[1],[0],503
5862,Q7815875,[0],[0],[0],503
5863,Q6260935,[0],[0],[0],503
5864,Q16136404,[0],[1],[0],503
5865,Q26899141,[1],[1],[1],503
5866,Q16106689,[0],[0],[0],502
5867,Q16186820,[0],[0],[0],502
5868,Q16192985,[0],[1],[0],502
5869,Q34903775,[1],[1],[0],502
5870,Q23018278,[0],[0],[0],501
5871,Q27735084,[0],[0],[0],501
5872,Q6693127,[0],[1],[0],501
5873,Q6252607,[0],[1],[0],501
5874,Q6728929,[1],[1],[0],501
5875,Q5386927,[0],[1],[0],500
5876,Q20750791,[0],[0],[0],500
5877,Q19880962,[0],[1],[0],499
5878,Q6195159,[0],[1],[0],499
5879,Q16192605,[1],[1],[0],499
5880,Q6491086,[0],[1],[0],499
5881,Q489419,[0],[0],[1],499
5882,Q16218528,[0],[1],[0],499
5883,Q16730854,[1],[1],[0],499
5884,Q5364795,[1],[1],[0],499
5885,Q6195714,[0],[1],[0],498
5886,Q5236673,[0],[1],[0],498
5887,Q28137193,[1],[1],[0],498
5888,Q5247771,[1],[1],[0],498
5889,Q4713956,[1],[0],[0],498
5890,Q6724874,[0],[1],[0],497
5891,Q284704,[0],[0],[1],497
5892,Q4932275,[0],[0],[0],497
5893,Q58972405,[0],[1],[0],497
5894,Q5224558,[0],[1],[0],497
5895,Q7331626,[0],[0],[0],496
5896,Q55433423,[1],[0],[0],496
5897,Q5235544,[0],[1],[0],496
5898,Q744689,[0],[0],[0],496
5899,Q16216680,[0],[1],[0],495
5900,Q19560130,[1],[0],[0],495
5901,Q15304910,[0],[0],[1],495
5902,Q58215658,[0],[1],[0],495
5903,Q4419669,[1],[1],[0],495
5904,Q16185575,[0],[0],[0],495
5905,Q864992,[0],[1],[1],495
5906,Q5024503,[0],[1],[0],495
5907,Q16215092,[0],[1],[0],494
5908,Q16197544,[0],[0],[0],494
5909,Q7172269,[0],[1],[0],493
5910,Q5040929,[0],[0],[0],493
5911,Q4706338,[0],[1],[0],493
5912,Q7817288,[0],[1],[0],493
5913,Q16210232,[0],[0],[0],493
5914,Q7037493,[1],[1],[0],493
5915,Q7292466,[0],[0],[0],492
5916,Q5930714,[0],[0],[0],492
5917,Q6779375,[1],[1],[0],492
5918,Q7143481,[0],[0],[0],492
5919,Q16212590,[0],[0],[0],492
5920,Q6211165,[0],[1],[0],492
5921,Q1699908,[0],[0],[1],492
5922,Q7846843,[0],[1],[0],492
5923,Q7702412,[1],[1],[0],492
5924,Q5217752,[0],[1],[0],491
5925,Q4750367,[1],[1],[0],491
5926,Q6369525,[1],[0],[0],491
5927,Q6125067,[0],[1],[0],491
5928,Q28012419,[0],[0],[0],491
5929,Q6899989,[1],[1],[0],491
5930,Q18155863,[1],[0],[0],490
5931,Q6213546,[0],[1],[0],490
5932,Q6790816,[0],[0],[0],490
5933,Q13562470,[1],[0],[0],490
5934,Q7612085,[0],[0],[0],490
5935,Q47008996,[1],[1],[0],490
5936,Q19605263,[1],[0],[0],490
5937,Q21063136,[0],[0],[0],490
5938,Q7160735,[1],[0],[0],490
5939,Q47273923,[0],[1],[0],490
5940,Q16090856,[0],[0],[0],490
5941,Q6173918,[0],[0],[0],489
5942,Q7704129,[0],[0],[0],489
5943,Q16193346,[0],[0],[0],489
5944,Q16199296,[0],[0],[0],489
5945,Q7614272,[0],[1],[0],489
5946,Q6377552,[1],[1],[0],489
5947,Q16194357,[1],[0],[0],488
5948,Q16728139,[0],[0],[0],488
5949,Q55584747,[1],[1],[0],488
5950,Q22340902,[0],[1],[0],488
5951,Q6198893,[0],[0],[0],488
5952,Q5487218,[0],[1],[0],487
5953,Q6281286,[0],[0],[0],487
5954,Q7340175,[0],[0],[0],487
5955,Q6144853,[0],[0],[0],487
5956,Q5407861,[0],[0],[0],487
5957,Q16224411,[0],[1],[0],487
5958,Q6221924,[0],[0],[0],487
5959,Q4931132,[0],[1],[0],487
5960,Q6211745,[0],[1],[0],487
5961,Q5113672,[1],[0],[0],487
5962,Q6768967,[0],[1],[0],486
5963,Q27804536,[0],[0],[1],486
5964,Q6287727,[0],[1],[0],486
5965,Q6491149,[0],[1],[0],486
5966,Q16213880,[0],[1],[0],485
5967,Q7937147,[0],[0],[0],485
5968,Q7191902,[0],[1],[0],485
5969,Q952575,[0],[0],[1],485
5970,Q16105703,[0],[1],[0],485
5971,Q17198696,[1],[0],[0],485
5972,Q5259023,[0],[1],[0],484
5973,Q4877370,[0],[0],[0],484
5974,Q8003201,[0],[1],[0],484
5975,Q6837157,[1],[0],[0],484
5976,Q6375310,[0],[0],[0],484
5977,Q7325140,[0],[0],[0],483
5978,Q16728901,[0],[0],[0],483
5979,Q1240095,[0],[0],[0],483
5980,Q6153233,[1],[0],[0],483
5981,Q21258532,[1],[0],[0],483
5982,Q15730701,[0],[0],[0],483
5983,Q3811106,[1],[0],[0],483
5984,Q7327770,[0],[1],[0],483
5985,Q3180001,[0],[0],[0],482
5986,Q6118461,[0],[1],[0],482
5987,Q6551816,[1],[1],[0],482
5988,Q15844873,[1],[1],[0],482
5989,Q5258156,[0],[1],[0],482
5990,Q21257729,[0],[0],[0],482
5991,Q5127294,[0],[0],[0],482
5992,Q5487237,[0],[0],[0],482
5993,Q7971183,[0],[1],[0],481
5994,Q7922162,[0],[1],[0],481
5995,Q16218399,[0],[1],[0],481
5996,Q21066144,[0],[0],[0],481
5997,Q49561887,[0],[0],[0],480
5998,Q17511737,[0],[0],[0],480
5999,Q16205155,[0],[0],[0],480
6000,Q58009095,[1],[0],[0],480
6001,Q6880883,[0],[1],[0],480
6002,Q7287167,[0],[1],[0],480
6003,Q6793524,[0],[0],[0],480
6004,Q5217216,[0],[1],[0],479
6005,Q16218889,[0],[1],[0],479
6006,Q22338501,[0],[0],[0],479
6007,Q16193722,[0],[0],[0],479
6008,Q20011479,[1],[1],[0],479
6009,Q1702828,[0],[0],[1],479
6010,Q7150595,[0],[0],[0],479
6011,Q6551400,[1],[0],[0],479
6012,Q7174038,[0],[0],[0],479
6013,Q7816718,[0],[1],[0],479
6014,Q5142011,[0],[0],[0],479
6015,Q4980661,[0],[1],[0],478
6016,Q28317021,[0],[0],[0],478
6017,Q23762614,[1],[1],[0],478
6018,Q4886519,[0],[0],[0],478
6019,Q5258595,[0],[1],[0],478
6020,Q513802,[0],[0],[1],478
6021,Q724250,[0],[0],[1],478
6022,Q7608312,[1],[1],[0],478
6023,Q7495383,[1],[1],[0],478
6024,Q27835096,[0],[0],[0],478
6025,Q6779995,[1],[1],[0],478
6026,Q6835506,[0],[1],[0],478
6027,Q6391708,[0],[1],[0],478
6028,Q5110787,[1],[0],[0],478
6029,Q6153524,[1],[0],[0],478
6030,Q18619045,[0],[0],[0],478
6031,Q16019825,[1],[0],[0],478
6032,Q7154649,[1],[1],[0],477
6033,Q16225780,[1],[0],[1],477
6034,Q16198072,[1],[0],[0],477
6035,Q7981532,[0],[1],[0],477
6036,Q7129011,[1],[0],[0],477
6037,Q18619268,[1],[1],[0],476
6038,Q5528816,[1],[1],[0],476
6039,Q7324638,[0],[1],[0],476
6040,Q5490254,[0],[0],[0],476
6041,Q6416087,[1],[0],[0],476
6042,Q18637921,[0],[0],[0],476
6043,Q58008037,[0],[0],[0],476
6044,Q16150335,[0],[0],[0],476
6045,Q880085,[0],[1],[1],476
6046,Q6477493,[0],[0],[0],476
6047,Q5372913,[1],[1],[0],476
6048,Q16189355,[0],[0],[0],475
6049,Q28033863,[0],[1],[0],475
6050,Q7329288,[0],[0],[0],475
6051,Q16734520,[0],[0],[0],475
6052,Q6112740,[0],[0],[0],475
6053,Q5235453,[0],[1],[0],474
6054,Q6205528,[1],[1],[0],474
6055,Q7368904,[1],[1],[0],474
6056,Q20090960,[1],[0],[0],474
6057,Q15637791,[0],[1],[0],474
6058,Q16186139,[0],[0],[0],474
6059,Q16187241,[0],[0],[0],473
6060,Q32618475,[1],[1],[0],473
6061,Q7417260,[1],[1],[0],473
6062,Q3308124,[0],[0],[0],472
6063,Q16195560,[0],[0],[0],472
6064,Q18684632,[1],[0],[0],472
6065,Q6491232,[0],[1],[0],472
6066,Q7023491,[1],[1],[0],472
6067,Q6173319,[0],[0],[0],472
6068,Q57515704,[1],[1],[0],471
6069,Q4225155,[0],[1],[0],471
6070,Q366838,[0],[0],[0],471
6071,Q5146239,[1],[1],[0],471
6072,Q27662672,[0],[0],[0],471
6073,Q16213418,[0],[0],[0],471
6074,Q22007397,[0],[0],[0],471
6075,Q6837249,[1],[1],[0],471
6076,Q5113110,[0],[0],[0],471
6077,Q272787,[1],[0],[1],470
6078,Q6166965,[0],[0],[0],470
6079,Q27916149,[0],[0],[0],470
6080,Q55065043,[0],[0],[0],469
6081,Q4977346,[0],[0],[0],469
6082,Q21004721,[1],[0],[0],469
6083,Q5242449,[1],[0],[0],469
6084,Q1263766,[1],[1],[0],469
6085,Q896851,[0],[1],[0],469
6086,Q4730655,[0],[0],[0],469
6087,Q22121063,[1],[1],[0],469
6088,Q6193704,[0],[0],[0],468
6089,Q48668761,[1],[1],[0],468
6090,Q21642812,[0],[1],[0],468
6091,Q5524191,[0],[1],[0],468
6092,Q20710933,[0],[0],[0],468
6093,Q7358855,[0],[0],[0],468
6094,Q24007003,[0],[0],[0],467
6095,Q5882249,[1],[0],[0],467
6096,Q16731601,[0],[0],[0],467
6097,Q1063677,[0],[0],[1],467
6098,Q13562365,[1],[1],[0],467
6099,Q16151403,[0],[1],[0],467
6100,Q7381563,[0],[1],[0],467
6101,Q16225870,[0],[0],[0],467
6102,Q16189373,[0],[0],[0],467
6103,Q16187267,[0],[0],[0],466
6104,Q1804870,[1],[1],[0],466
6105,Q7816960,[0],[1],[0],466
6106,Q21063373,[0],[0],[0],466
6107,Q5107602,[0],[0],[0],466
6108,Q885091,[0],[0],[0],466
6109,Q17465668,[0],[1],[0],466
6110,Q6233567,[0],[1],[0],466
6111,Q7340599,[0],[1],[0],465
6112,Q58756799,[0],[1],[0],465
6113,Q6846132,[0],[0],[0],465
6114,Q5541695,[0],[1],[0],465
6115,Q520672,[0],[0],[0],465
6116,Q6513323,[0],[0],[0],465
6117,Q16195042,[1],[1],[0],465
6118,Q6211734,[0],[0],[0],465
6119,Q6228137,[0],[0],[0],465
6120,Q7440920,[0],[1],[0],465
6121,Q16731867,[0],[0],[0],465
6122,Q861926,[0],[1],[0],464
6123,Q294358,[0],[1],[0],464
6124,Q6687291,[0],[1],[0],464
6125,Q6794549,[0],[1],[0],464
6126,Q59306078,[0],[0],[0],464
6127,Q16215640,[1],[0],[0],464
6128,Q5294108,[0],[1],[0],464
6129,Q4892966,[0],[1],[0],463
6130,Q23073524,[0],[0],[0],463
6131,Q58333616,[1],[1],[1],463
6132,Q1164657,[0],[1],[1],463
6133,Q16186864,[0],[1],[0],463
6134,Q7704160,[0],[0],[0],462
6135,Q4909677,[0],[1],[0],462
6136,Q17027771,[0],[0],[0],462
6137,Q6396125,[0],[0],[0],462
6138,Q7349405,[0],[0],[0],462
6139,Q7324251,[0],[0],[0],462
6140,Q6787208,[0],[1],[0],462
6141,Q5525261,[0],[1],[0],461
6142,Q6515484,[0],[0],[0],461
6143,Q16732498,[0],[0],[0],461
6144,Q16738963,[0],[1],[0],461
6145,Q669266,[0],[0],[0],461
6146,Q1570100,[0],[0],[1],461
6147,Q6700334,[0],[1],[0],461
6148,Q16201358,[0],[0],[0],461
6149,Q51689299,[1],[1],[0],461
6150,Q21063019,[1],[0],[0],460
6151,Q59335,[0],[0],[1],460
6152,Q5045327,[1],[1],[0],460
6153,Q15616100,[0],[0],[0],460
6154,Q7859620,[0],[0],[0],460
6155,Q5272816,[0],[0],[0],460
6156,Q16727985,[1],[1],[0],460
6157,Q27923022,[0],[0],[0],460
6158,Q7358158,[0],[1],[0],460
6159,Q5364790,[1],[1],[0],460
6160,Q4769112,[1],[1],[0],459
6161,Q4931711,[0],[1],[0],459
6162,Q6963092,[1],[1],[0],459
6163,Q7437123,[0],[0],[0],459
6164,Q6833110,[0],[0],[0],459
6165,Q4766178,[1],[1],[0],459
6166,Q6218427,[0],[0],[0],458
6167,Q7377607,[0],[0],[0],458
6168,Q20736549,[1],[0],[0],458
6169,Q28480953,[1],[1],[0],458
6170,Q6377184,[1],[0],[0],458
6171,Q16730664,[0],[1],[0],458
6172,Q6177495,[1],[0],[0],458
6173,Q58836925,[0],[1],[0],458
6174,Q16195204,[0],[0],[0],458
6175,Q6378528,[1],[1],[0],458
6176,Q6279367,[0],[0],[0],458
6177,Q7377608,[0],[1],[0],458
6178,Q20090208,[0],[0],[0],458
6179,Q4964427,[0],[0],[0],458
6180,Q47029488,[1],[1],[0],458
6181,Q17513862,[0],[0],[0],458
6182,Q30166067,[0],[1],[0],457
6183,Q5363004,[1],[0],[0],457
6184,Q16732136,[0],[0],[0],457
6185,Q5525085,[0],[1],[0],457
6186,Q6832177,[0],[0],[0],457
6187,Q47089805,[0],[0],[0],457
6188,Q19668334,[0],[1],[0],456
6189,Q5056315,[0],[0],[0],456
6190,Q5292790,[0],[0],[0],456
6191,Q5111087,[1],[1],[0],456
6192,Q7846871,[0],[1],[0],456
6193,Q7647789,[1],[0],[0],456
6194,Q5487591,[0],[1],[0],456
6195,Q6304356,[1],[0],[0],456
6196,Q5115720,[0],[0],[0],456
6197,Q7816463,[0],[0],[0],455
6198,Q6394636,[0],[0],[0],455
6199,Q5362964,[1],[1],[0],455
6200,Q16193904,[0],[0],[0],455
6201,Q18921348,[0],[0],[0],455
6202,Q4935109,[0],[1],[0],455
6203,Q4725986,[1],[0],[0],455
6204,Q4796675,[0],[1],[0],455
6205,Q6530387,[1],[0],[0],455
6206,Q5349362,[1],[1],[0],455
6207,Q596008,[0],[1],[1],454
6208,Q8005015,[0],[1],[0],454
6209,Q16735170,[0],[1],[0],454
6210,Q19561379,[0],[0],[0],454
6211,Q16194359,[0],[0],[0],454
6212,Q6780885,[1],[1],[0],454
6213,Q13562499,[1],[0],[0],454
6214,Q16189291,[0],[0],[1],454
6215,Q7983707,[0],[0],[0],454
6216,Q6377195,[1],[0],[0],454
6217,Q7436508,[0],[1],[0],454
6218,Q6551452,[1],[1],[0],453
6219,Q16106520,[0],[0],[0],453
6220,Q7146508,[0],[0],[0],453
6221,Q16751149,[0],[0],[0],453
6222,Q7627113,[0],[0],[0],453
6223,Q6286221,[0],[1],[0],453
6224,Q7925442,[1],[0],[0],453
6225,Q16145691,[0],[1],[0],453
6226,Q5044443,[1],[1],[0],453
6227,Q4980047,[0],[0],[0],453
6228,Q6437181,[1],[0],[0],453
6229,Q56678374,[0],[0],[0],453
6230,Q19981178,[1],[1],[0],453
6231,Q6251800,[0],[1],[0],452
6232,Q17517134,[0],[0],[0],452
6233,Q6198266,[0],[0],[0],452
6234,Q16202886,[0],[0],[0],452
6235,Q7348086,[0],[0],[0],452
6236,Q21063431,[0],[0],[0],451
6237,Q1689219,[0],[1],[1],451
6238,Q6832594,[0],[1],[0],451
6239,Q5084249,[1],[1],[0],451
6240,Q6137939,[0],[1],[0],451
6241,Q6193828,[0],[1],[0],451
6242,Q7403272,[0],[1],[0],451
6243,Q5146253,[1],[1],[0],451
6244,Q16873064,[0],[1],[0],450
6245,Q1494873,[0],[1],[0],450
6246,Q5271478,[1],[0],[0],450
6247,Q7597957,[0],[1],[0],450
6248,Q6162542,[0],[0],[0],450
6249,Q16194159,[0],[0],[0],450
6250,Q30113294,[0],[1],[0],450
6251,Q7614202,[0],[0],[0],450
6252,Q16192821,[0],[1],[0],450
6253,Q6161239,[0],[1],[0],449
6254,Q2899053,[0],[0],[0],449
6255,Q21067157,[0],[0],[0],449
6256,Q5125176,[1],[1],[0],449
6257,Q7176612,[0],[1],[0],449
6258,Q6309499,[0],[0],[0],449
6259,Q23883615,[0],[0],[0],449
6260,Q6193967,[0],[0],[0],449
6261,Q5525122,[0],[0],[0],449
6262,Q6309497,[0],[0],[0],449
6263,Q5525123,[0],[1],[0],449
6264,Q16727424,[0],[0],[0],449
6265,Q5132497,[0],[1],[0],448
6266,Q53870663,[0],[1],[0],448
6267,Q6198530,[0],[0],[0],448
6268,Q6846701,[0],[1],[0],448
6269,Q28131456,[0],[0],[0],448
6270,Q23772251,[1],[0],[0],448
6271,Q6990354,[0],[1],[0],448
6272,Q5335388,[0],[0],[0],448
6273,Q1701650,[0],[0],[1],448
6274,Q7296191,[0],[0],[0],448
6275,Q16200391,[0],[1],[0],447
6276,Q6846159,[0],[0],[0],447
6277,Q16221674,[0],[1],[0],447
6278,Q2439506,[0],[1],[1],447
6279,Q6108769,[0],[1],[0],447
6280,Q1209677,[0],[1],[1],447
6281,Q27049819,[0],[0],[0],447
6282,Q51754208,[0],[1],[0],447
6283,Q5300690,[0],[0],[0],447
6284,Q27829024,[0],[0],[0],447
6285,Q59560730,[0],[1],[0],447
6286,Q171989,[0],[0],[0],447
6287,Q25999484,[0],[1],[0],447
6288,Q5083485,[0],[1],[0],446
6289,Q7173160,[0],[1],[0],446
6290,Q7803182,[0],[0],[0],446
6291,Q5585488,[0],[1],[0],446
6292,Q5076040,[0],[1],[0],446
6293,Q5239524,[0],[1],[0],446
6294,Q5339621,[0],[0],[0],446
6295,Q7976576,[0],[0],[0],446
6296,Q5113659,[0],[0],[0],446
6297,Q4960683,[1],[1],[0],446
6298,Q16192734,[0],[0],[0],445
6299,Q16189463,[0],[0],[0],445
6300,Q708795,[0],[1],[0],445
6301,Q16193137,[0],[0],[0],445
6302,Q7171901,[0],[0],[0],445
6303,Q7964054,[0],[0],[0],445
6304,Q313411,[0],[0],[0],444
6305,Q18684451,[1],[0],[0],444
6306,Q6791064,[0],[1],[0],444
6307,Q17087290,[0],[1],[0],444
6308,Q742210,[0],[0],[1],444
6309,Q27924908,[0],[0],[0],443
6310,Q6490534,[0],[0],[0],443
6311,Q20685735,[0],[0],[0],443
6312,Q48742847,[0],[1],[0],443
6313,Q7150687,[0],[1],[0],442
6314,Q7491048,[1],[0],[0],442
6315,Q16199358,[0],[0],[0],442
6316,Q441879,[1],[0],[0],442
6317,Q32860756,[1],[1],[0],442
6318,Q5253082,[1],[1],[0],442
6319,Q8043301,[0],[0],[0],442
6320,Q6250640,[0],[1],[0],442
6321,Q19880299,[1],[0],[0],442
6322,Q6251105,[0],[1],[0],442
6323,Q16849797,[0],[0],[1],442
6324,Q5213777,[0],[0],[0],442
6325,Q4963505,[0],[0],[0],442
6326,Q27087930,[0],[0],[0],441
6327,Q28853762,[0],[0],[0],441
6328,Q7325715,[0],[0],[0],441
6329,Q27839528,[0],[0],[0],441
6330,Q534222,[0],[0],[1],441
6331,Q4726298,[1],[1],[0],441
6332,Q16186788,[0],[0],[0],441
6333,Q7355750,[0],[0],[0],441
6334,Q7836272,[0],[0],[0],441
6335,Q7819134,[0],[0],[0],440
6336,Q7488921,[1],[1],[0],440
6337,Q6192633,[1],[0],[0],440
6338,Q16196655,[0],[0],[0],439
6339,Q23092077,[1],[1],[0],439
6340,Q6281501,[0],[1],[0],438
6341,Q5677247,[0],[0],[0],438
6342,Q1159097,[0],[1],[0],438
6343,Q18630937,[1],[0],[0],438
6344,Q4730821,[0],[0],[0],438
6345,Q4907978,[0],[1],[0],438
6346,Q54611716,[1],[1],[1],438
6347,Q19865460,[0],[1],[0],438
6348,Q24005691,[0],[0],[0],438
6349,Q5661660,[0],[1],[0],437
6350,Q16194480,[0],[0],[0],437
6351,Q6223285,[0],[1],[0],437
6352,Q7323306,[0],[0],[0],437
6353,Q27805436,[0],[0],[0],437
6354,Q16745337,[1],[1],[0],437
6355,Q16230585,[1],[0],[0],437
6356,Q27680094,[1],[0],[0],437
6357,Q5083482,[0],[1],[0],437
6358,Q5200074,[1],[1],[0],437
6359,Q3195506,[1],[0],[0],437
6360,Q24572179,[0],[0],[0],436
6361,Q12059445,[1],[1],[0],436
6362,Q28822924,[0],[1],[0],436
6363,Q16729027,[1],[1],[0],436
6364,Q7407853,[0],[1],[0],436
6365,Q16221327,[0],[0],[0],436
6366,Q16192879,[0],[0],[0],436
6367,Q19879142,[1],[0],[0],436
6368,Q5127149,[0],[0],[0],436
6369,Q6844529,[0],[0],[0],436
6370,Q16231380,[0],[1],[0],435
6371,Q17091363,[0],[1],[0],435
6372,Q16844168,[0],[0],[0],435
6373,Q16214067,[0],[1],[0],435
6374,Q20707561,[0],[0],[0],435
6375,Q6213302,[0],[1],[0],435
6376,Q43906368,[0],[1],[0],435
6377,Q28842120,[0],[0],[0],434
6378,Q5053049,[1],[1],[0],434
6379,Q4909922,[0],[1],[0],434
6380,Q6788680,[0],[0],[0],434
6381,Q7363743,[0],[1],[0],434
6382,Q7648471,[1],[1],[0],434
6383,Q5223858,[1],[0],[0],434
6384,Q10985702,[1],[1],[0],434
6385,Q7804041,[0],[0],[0],434
6386,Q4858827,[1],[1],[0],433
6387,Q16197157,[0],[0],[0],433
6388,Q16151721,[0],[0],[0],433
6389,Q5040792,[0],[1],[0],433
6390,Q16195290,[0],[1],[0],433
6391,Q2895240,[0],[1],[0],433
